,FIPS,year,state,state_po,county,candidatevotes,candidate,party,totalvotes,state_po
7549,47153.0,2016,Tennessee,TN,Sequatchie,4441.0,Donald Trump,republican,5694,TN
7552,47155.0,2016,Tennessee,TN,Sevier,28629.0,Donald Trump,republican,36312,TN
7554,47157.0,2016,Tennessee,TN,Shelby,208992.0,Hillary Clinton,democrat,337383,TN
7558,47159.0,2016,Tennessee,TN,Smith,5494.0,Donald Trump,republican,7436,TN
7561,47161.0,2016,Tennessee,TN,Stewart,3864.0,Donald Trump,republican,5299,TN
7564,47163.0,2016,Tennessee,TN,Sullivan,46979.0,Donald Trump,republican,62278,TN
7567,47165.0,2016,Tennessee,TN,Sumner,50129.0,Donald Trump,republican,71505,TN
7570,47167.0,2016,Tennessee,TN,Tipton,16910.0,Donald Trump,republican,23481,TN
7573,47169.0,2016,Tennessee,TN,Trousdale,2103.0,Donald Trump,republican,3160,TN
7576,47171.0,2016,Tennessee,TN,Unicoi,5671.0,Donald Trump,republican,7195,TN
7579,47173.0,2016,Tennessee,TN,Union,5053.0,Donald Trump,republican,6247,TN
7582,47175.0,2016,Tennessee,TN,Van Buren,1820.0,Donald Trump,republican,2419,TN
7585,47177.0,2016,Tennessee,TN,Warren,9540.0,Donald Trump,republican,13612,TN
7588,47179.0,2016,Tennessee,TN,Washington,34252.0,Donald Trump,republican,49750,TN
7591,47181.0,2016,Tennessee,TN,Wayne,5036.0,Donald Trump,republican,5857,TN
7594,47183.0,2016,Tennessee,TN,Weakley,9008.0,Donald Trump,republican,12184,TN
7597,47185.0,2016,Tennessee,TN,White,7671.0,Donald Trump,republican,9825,TN
7600,47187.0,2016,Tennessee,TN,Williamson,68212.0,Donald Trump,republican,106271,TN
7603,47189.0,2016,Tennessee,TN,Wilson,39406.0,Donald Trump,republican,56734,TN
7606,48001.0,2016,Texas,TX,Anderson,13201.0,Donald Trump,republican,16977,TX
7609,48003.0,2016,Texas,TX,Andrews,3927.0,Donald Trump,republican,4943,TX
7612,48005.0,2016,Texas,TX,Angelina,21668.0,Donald Trump,republican,29911,TX
7615,48007.0,2016,Texas,TX,Aransas,7740.0,Donald Trump,republican,10512,TX
7618,48009.0,2016,Texas,TX,Archer,3786.0,Donald Trump,republican,4283,TX
7621,48011.0,2016,Texas,TX,Armstrong,924.0,Donald Trump,republican,1021,TX
7624,48013.0,2016,Texas,TX,Atascosa,8618.0,Donald Trump,republican,13673,TX
7627,48015.0,2016,Texas,TX,Austin,9637.0,Donald Trump,republican,12274,TX
7630,48017.0,2016,Texas,TX,Bailey,1344.0,Donald Trump,republican,1793,TX
7633,48019.0,2016,Texas,TX,Bandera,8163.0,Donald Trump,republican,10218,TX
7636,48021.0,2016,Texas,TX,Bastrop,16328.0,Donald Trump,republican,28454,TX
7639,48023.0,2016,Texas,TX,Baylor,1267.0,Donald Trump,republican,1499,TX
7642,48025.0,2016,Texas,TX,Bee,4744.0,Donald Trump,republican,8485,TX
7645,48027.0,2016,Texas,TX,Bell,51998.0,Donald Trump,republican,94994,TX
7647,48029.0,2016,Texas,TX,Bexar,319550.0,Hillary Clinton,democrat,589645,TX
7651,48031.0,2016,Texas,TX,Blanco,4212.0,Donald Trump,republican,5685,TX
7654,48033.0,2016,Texas,TX,Borden,330.0,Donald Trump,republican,365,TX
7657,48035.0,2016,Texas,TX,Bosque,6339.0,Donald Trump,republican,7838,TX
7660,48037.0,2016,Texas,TX,Bowie,24924.0,Donald Trump,republican,34602,TX
7663,48039.0,2016,Texas,TX,Brazoria,72791.0,Donald Trump,republican,121181,TX
7666,48041.0,2016,Texas,TX,Brazos,38738.0,Donald Trump,republican,67211,TX
7669,48043.0,2016,Texas,TX,Brewster,2077.0,Donald Trump,republican,4252,TX
7672,48045.0,2016,Texas,TX,Briscoe,625.0,Donald Trump,republican,736,TX
7674,48047.0,2016,Texas,TX,Brooks,1937.0,Hillary Clinton,democrat,2596,TX
7678,48049.0,2016,Texas,TX,Brown,12017.0,Donald Trump,republican,14026,TX
7681,48051.0,2016,Texas,TX,Burleson,5316.0,Donald Trump,republican,6960,TX
7684,48053.0,2016,Texas,TX,Burnet,14638.0,Donald Trump,republican,19204,TX
7687,48055.0,2016,Texas,TX,Caldwell,6691.0,Donald Trump,republican,12092,TX
7690,48057.0,2016,Texas,TX,Calhoun,4638.0,Donald Trump,republican,6965,TX
7693,48059.0,2016,Texas,TX,Callahan,4865.0,Donald Trump,republican,5579,TX
7695,48061.0,2016,Texas,TX,Cameron,59402.0,Hillary Clinton,democrat,92079,TX
7699,48063.0,2016,Texas,TX,Camp,3201.0,Donald Trump,republican,4542,TX
7702,48065.0,2016,Texas,TX,Carson,2620.0,Donald Trump,republican,2964,TX
7705,48067.0,2016,Texas,TX,Cass,9726.0,Donald Trump,republican,12344,TX
7708,48069.0,2016,Texas,TX,Castro,1414.0,Donald Trump,republican,1997,TX
7711,48071.0,2016,Texas,TX,Chambers,13339.0,Donald Trump,republican,16786,TX
7714,48073.0,2016,Texas,TX,Cherokee,12919.0,Donald Trump,republican,16790,TX
7717,48075.0,2016,Texas,TX,Childress,1802.0,Donald Trump,republican,2084,TX
7720,48077.0,2016,Texas,TX,Clay,4377.0,Donald Trump,republican,5018,TX
7723,48079.0,2016,Texas,TX,Cochran,679.0,Donald Trump,republican,901,TX
7726,48081.0,2016,Texas,TX,Coke,1265.0,Donald Trump,republican,1423,TX
7729,48083.0,2016,Texas,TX,Coleman,3177.0,Donald Trump,republican,3643,TX
7732,48085.0,2016,Texas,TX,Collin,201014.0,Donald Trump,republican,361419,TX
7735,48087.0,2016,Texas,TX,Collingsworth,983.0,Donald Trump,republican,1156,TX
7738,48089.0,2016,Texas,TX,Colorado,6325.0,Donald Trump,republican,8513,TX
7741,48091.0,2016,Texas,TX,Comal,45136.0,Donald Trump,republican,62178,TX
7744,48093.0,2016,Texas,TX,Comanche,4333.0,Donald Trump,republican,5237,TX
7747,48095.0,2016,Texas,TX,Concho,885.0,Donald Trump,republican,1068,TX
7750,48097.0,2016,Texas,TX,Cooke,13181.0,Donald Trump,republican,15955,TX
7753,48099.0,2016,Texas,TX,Coryell,12225.0,Donald Trump,republican,18253,TX
7756,48101.0,2016,Texas,TX,Cottle,506.0,Donald Trump,republican,612,TX
7759,48103.0,2016,Texas,TX,Crane,1049.0,Donald Trump,republican,1384,TX
7762,48105.0,2016,Texas,TX,Crockett,980.0,Donald Trump,republican,1395,TX
7765,48107.0,2016,Texas,TX,Crosby,1181.0,Donald Trump,republican,1728,TX
7767,48109.0,2016,Texas,TX,Culberson,454.0,Hillary Clinton,democrat,767,TX
7771,48111.0,2016,Texas,TX,Dallam,1261.0,Donald Trump,republican,1544,TX
7773,48113.0,2016,Texas,TX,Dallas,461080.0,Hillary Clinton,democrat,758973,TX
7777,48115.0,2016,Texas,TX,Dawson,2636.0,Donald Trump,republican,3563,TX
7780,48117.0,2016,Texas,TX,Deaf Smith,2911.0,Donald Trump,republican,4216,TX
7783,48119.0,2016,Texas,TX,Delta,1836.0,Donald Trump,republican,2281,TX
7786,48121.0,2016,Texas,TX,Denton,170603.0,Donald Trump,republican,298645,TX
7789,48123.0,2016,Texas,TX,Dewitt,5519.0,Donald Trump,republican,6844,TX
7792,48125.0,2016,Texas,TX,Dickens,755.0,Donald Trump,republican,909,TX
7794,48127.0,2016,Texas,TX,Dimmit,2173.0,Hillary Clinton,democrat,3225,TX
7798,48129.0,2016,Texas,TX,Donley,1225.0,Donald Trump,republican,1465,TX
7800,48131.0,2016,Texas,TX,Duval,2783.0,Hillary Clinton,democrat,4168,TX
7804,48133.0,2016,Texas,TX,Eastland,6011.0,Donald Trump,republican,6963,TX
7807,48135.0,2016,Texas,TX,Ector,25020.0,Donald Trump,republican,36530,TX
7810,48137.0,2016,Texas,TX,Edwards,746.0,Donald Trump,republican,1073,TX
7813,48139.0,2016,Texas,TX,Ellis,44941.0,Donald Trump,republican,63673,TX
7815,48141.0,2016,Texas,TX,El Paso,147843.0,Hillary Clinton,democrat,214008,TX
7819,48143.0,2016,Texas,TX,Erath,11210.0,Donald Trump,republican,13893,TX
7822,48145.0,2016,Texas,TX,Falls,3441.0,Donald Trump,republican,5248,TX
7825,48147.0,2016,Texas,TX,Fannin,9548.0,Donald Trump,republican,12044,TX
7828,48149.0,2016,Texas,TX,Fayette,8743.0,Donald Trump,republican,11174,TX
7831,48151.0,2016,Texas,TX,Fisher,1265.0,Donald Trump,republican,1729,TX
7834,48153.0,2016,Texas,TX,Floyd,1474.0,Donald Trump,republican,1959,TX
7837,48155.0,2016,Texas,TX,Foard,383.0,Donald Trump,republican,513,TX
7839,48157.0,2016,Texas,TX,Fort Bend,134686.0,Hillary Clinton,democrat,262066,TX
7843,48159.0,2016,Texas,TX,Franklin,3585.0,Donald Trump,republican,4380,TX
7846,48161.0,2016,Texas,TX,Freestone,6026.0,Donald Trump,republican,7684,TX
7848,48163.0,2016,Texas,TX,Frio,2444.0,Hillary Clinton,democrat,4400,TX
7852,48165.0,2016,Texas,TX,Gaines,3907.0,Donald Trump,republican,4620,TX
7855,48167.0,2016,Texas,TX,Galveston,73757.0,Donald Trump,republican,122903,TX
7858,48169.0,2016,Texas,TX,Garza,1225.0,Donald Trump,republican,1484,TX
7861,48171.0,2016,Texas,TX,Gillespie,10446.0,Donald Trump,republican,13214,TX
7864,48173.0,2016,Texas,TX,Glasscock,553.0,Donald Trump,republican,604,TX
7867,48175.0,2016,Texas,TX,Goliad,2620.0,Donald Trump,republican,3708,TX
7870,48177.0,2016,Texas,TX,Gonzales,4587.0,Donald Trump,republican,6334,TX
7873,48179.0,2016,Texas,TX,Gray,6500.0,Donald Trump,republican,7405,TX
7876,48181.0,2016,Texas,TX,Grayson,35325.0,Donald Trump,republican,47416,TX
7879,48183.0,2016,Texas,TX,Gregg,28764.0,Donald Trump,republican,41749,TX
7882,48185.0,2016,Texas,TX,Grimes,7065.0,Donald Trump,republican,9533,TX
7885,48187.0,2016,Texas,TX,Guadalupe,36632.0,Donald Trump,republican,57822,TX
7888,48189.0,2016,Texas,TX,Hale,6366.0,Donald Trump,republican,8858,TX
7891,48191.0,2016,Texas,TX,Hall,893.0,Donald Trump,republican,1091,TX
7894,48193.0,2016,Texas,TX,Hamilton,3060.0,Donald Trump,republican,3620,TX
7897,48195.0,2016,Texas,TX,Hansford,1730.0,Donald Trump,republican,1947,TX
7900,48197.0,2016,Texas,TX,Hardeman,1207.0,Donald Trump,republican,1513,TX
7903,48199.0,2016,Texas,TX,Hardin,19606.0,Donald Trump,republican,22780,TX
7905,48201.0,2016,Texas,TX,Harris,707914.0,Hillary Clinton,democrat,1312112,TX
7909,48203.0,2016,Texas,TX,Harrison,18749.0,Donald Trump,republican,26548,TX
7912,48205.0,2016,Texas,TX,Hartley,1730.0,Donald Trump,republican,1952,TX
7915,48207.0,2016,Texas,TX,Haskell,1403.0,Donald Trump,republican,1770,TX
7918,48209.0,2016,Texas,TX,Hays,33826.0,Donald Trump,republican,72164,TX
7921,48211.0,2016,Texas,TX,Hemphill,1462.0,Donald Trump,republican,1695,TX
7924,48213.0,2016,Texas,TX,Henderson,23650.0,Donald Trump,republican,30045,TX
7926,48215.0,2016,Texas,TX,Hidalgo,118809.0,Hillary Clinton,democrat,173437,TX
7930,48217.0,2016,Texas,TX,Hill,10108.0,Donald Trump,republican,12970,TX
7933,48219.0,2016,Texas,TX,Hockley,5809.0,Donald Trump,republican,7311,TX
7936,48221.0,2016,Texas,TX,Hood,21382.0,Donald Trump,republican,26262,TX
7939,48223.0,2016,Texas,TX,Hopkins,10707.0,Donald Trump,republican,13538,TX
7942,48225.0,2016,Texas,TX,Houston,6205.0,Donald Trump,republican,8353,TX
7945,48227.0,2016,Texas,TX,Howard,6637.0,Donald Trump,republican,8723,TX
7948,48229.0,2016,Texas,TX,Hudspeth,503.0,Donald Trump,republican,871,TX
7951,48231.0,2016,Texas,TX,Hunt,23910.0,Donald Trump,republican,31554,TX
7954,48233.0,2016,Texas,TX,Hutchinson,7042.0,Donald Trump,republican,8155,TX
7957,48235.0,2016,Texas,TX,Irion,660.0,Donald Trump,republican,766,TX
7960,48237.0,2016,Texas,TX,Jack,2973.0,Donald Trump,republican,3350,TX
7963,48239.0,2016,Texas,TX,Jackson,4266.0,Donald Trump,republican,5302,TX
7966,48241.0,2016,Texas,TX,Jasper,10609.0,Donald Trump,republican,13419,TX
7969,48243.0,2016,Texas,TX,Jeff Davis,695.0,Donald Trump,republican,1191,TX
7972,48245.0,2016,Texas,TX,Jefferson,42862.0,Donald Trump,republican,87618,TX
7974,48247.0,2016,Texas,TX,Jim Hogg,1635.0,Hillary Clinton,democrat,2119,TX
7977,48249.0,2016,Texas,TX,Jim Wells,6694.0,Hillary Clinton,democrat,12379,TX
7981,48251.0,2016,Texas,TX,Johnson,44382.0,Donald Trump,republican,57606,TX
7984,48253.0,2016,Texas,TX,Jones,4819.0,Donald Trump,republican,5960,TX
7987,48255.0,2016,Texas,TX,Karnes,2965.0,Donald Trump,republican,4198,TX
7990,48257.0,2016,Texas,TX,Kaufman,29587.0,Donald Trump,republican,41265,TX
7993,48259.0,2016,Texas,TX,Kendall,15700.0,Donald Trump,republican,20120,TX
7995,48261.0,2016,Texas,TX,Kenedy,99.0,Hillary Clinton,democrat,186,TX
7999,48263.0,2016,Texas,TX,Kent,360.0,Donald Trump,republican,434,TX
8002,48265.0,2016,Texas,TX,Kerr,17727.0,Donald Trump,republican,23297,TX
8005,48267.0,2016,Texas,TX,Kimble,1697.0,Donald Trump,republican,1952,TX
8008,48269.0,2016,Texas,TX,King,149.0,Donald Trump,republican,159,TX
8011,48271.0,2016,Texas,TX,Kinney,936.0,Donald Trump,republican,1430,TX
8013,48273.0,2016,Texas,TX,Kleberg,4716.0,Hillary Clinton,democrat,9512,TX
8017,48275.0,2016,Texas,TX,Knox,1078.0,Donald Trump,republican,1367,TX
8020,48277.0,2016,Texas,TX,Lamar,14561.0,Donald Trump,republican,18611,TX
8023,48279.0,2016,Texas,TX,Lamb,3111.0,Donald Trump,republican,3995,TX
8026,48281.0,2016,Texas,TX,Lampasas,6385.0,Donald Trump,republican,8205,TX
8028,48283.0,2016,Texas,TX,La Salle,1129.0,Hillary Clinton,democrat,2059,TX
8032,48285.0,2016,Texas,TX,Lavaca,7347.0,Donald Trump,republican,8661,TX
8035,48287.0,2016,Texas,TX,Lee,4997.0,Donald Trump,republican,6535,TX
8038,48289.0,2016,Texas,TX,Leon,6391.0,Donald Trump,republican,7439,TX
8041,48291.0,2016,Texas,TX,Liberty,18892.0,Donald Trump,republican,24267,TX
8044,48293.0,2016,Texas,TX,Limestone,5796.0,Donald Trump,republican,7739,TX
8047,48295.0,2016,Texas,TX,Lipscomb,1159.0,Donald Trump,republican,1332,TX
8050,48297.0,2016,Texas,TX,Live Oak,3464.0,Donald Trump,republican,4302,TX
8053,48299.0,2016,Texas,TX,Llano,8299.0,Donald Trump,republican,10447,TX
8056,48301.0,2016,Texas,TX,Loving,58.0,Donald Trump,republican,65,TX
8059,48303.0,2016,Texas,TX,Lubbock,65651.0,Donald Trump,republican,99013,TX
8062,48305.0,2016,Texas,TX,Lynn,1546.0,Donald Trump,republican,2009,TX
8065,48307.0,2016,Texas,TX,McCulloch,2552.0,Donald Trump,republican,3103,TX
8068,48309.0,2016,Texas,TX,McLennan,48260.0,Donald Trump,republican,79075,TX
8071,48311.0,2016,Texas,TX,McMullen,454.0,Donald Trump,republican,499,TX
8074,48313.0,2016,Texas,TX,Madison,3351.0,Donald Trump,republican,4289,TX
8077,48315.0,2016,Texas,TX,Marion,2983.0,Donald Trump,republican,4238,TX
8080,48317.0,2016,Texas,TX,Martin,1455.0,Donald Trump,republican,1762,TX
8083,48319.0,2016,Texas,TX,Mason,1656.0,Donald Trump,republican,2057,TX
8086,48321.0,2016,Texas,TX,Matagorda,8366.0,Donald Trump,republican,12196,TX
8088,48323.0,2016,Texas,TX,Maverick,10397.0,Hillary Clinton,democrat,13588,TX
8092,48325.0,2016,Texas,TX,Medina,12085.0,Donald Trump,republican,17246,TX
8095,48327.0,2016,Texas,TX,Menard,682.0,Donald Trump,republican,864,TX
8098,48329.0,2016,Texas,TX,Midland,36973.0,Donald Trump,republican,49212,TX
8101,48331.0,2016,Texas,TX,Milam,6364.0,Donald Trump,republican,8664,TX
8104,48333.0,2016,Texas,TX,Mills,1951.0,Donald Trump,republican,2245,TX
8107,48335.0,2016,Texas,TX,Mitchell,1780.0,Donald Trump,republican,2196,TX
8110,48337.0,2016,Texas,TX,Montague,7526.0,Donald Trump,republican,8604,TX
8113,48339.0,2016,Texas,TX,Montgomery,150314.0,Donald Trump,republican,204632,TX
8116,48341.0,2016,Texas,TX,Moore,3977.0,Donald Trump,republican,5284,TX
8119,48343.0,2016,Texas,TX,Morris,3446.0,Donald Trump,republican,4973,TX
8122,48345.0,2016,Texas,TX,Motley,566.0,Donald Trump,republican,615,TX
8125,48347.0,2016,Texas,TX,Nacogdoches,14771.0,Donald Trump,republican,22622,TX
8128,48349.0,2016,Texas,TX,Navarro,11994.0,Donald Trump,republican,16433,TX
8131,48351.0,2016,Texas,TX,Newton,4288.0,Donald Trump,republican,5534,TX
8134,48353.0,2016,Texas,TX,Nolan,3552.0,Donald Trump,republican,4857,TX
8137,48355.0,2016,Texas,TX,Nueces,50766.0,Donald Trump,republican,104405,TX
8140,48357.0,2016,Texas,TX,Ochiltree,2628.0,Donald Trump,republican,3002,TX
8143,48359.0,2016,Texas,TX,Oldham,850.0,Donald Trump,republican,948,TX
8146,48361.0,2016,Texas,TX,Orange,25513.0,Donald Trump,republican,32000,TX
8149,48363.0,2016,Texas,TX,Palo Pinto,8284.0,Donald Trump,republican,10270,TX
8152,48365.0,2016,Texas,TX,Panola,8445.0,Donald Trump,republican,10416,TX
8155,48367.0,2016,Texas,TX,Parker,46473.0,Donald Trump,republican,56817,TX
8158,48369.0,2016,Texas,TX,Parmer,1915.0,Donald Trump,republican,2466,TX
8161,48371.0,2016,Texas,TX,Pecos,2468.0,Donald Trump,republican,4185,TX
8164,48373.0,2016,Texas,TX,Polk,15176.0,Donald Trump,republican,19852,TX
8167,48375.0,2016,Texas,TX,Potter,19630.0,Donald Trump,republican,28651,TX
8169,48377.0,2016,Texas,TX,Presidio,1458.0,Hillary Clinton,democrat,2208,TX
8173,48379.0,2016,Texas,TX,Rains,3968.0,Donald Trump,republican,4701,TX
8176,48381.0,2016,Texas,TX,Randall,43462.0,Donald Trump,republican,54305,TX
8179,48383.0,2016,Texas,TX,Reagan,709.0,Donald Trump,republican,904,TX
8182,48385.0,2016,Texas,TX,Real,1382.0,Donald Trump,republican,1681,TX
8185,48387.0,2016,Texas,TX,Red River,3926.0,Donald Trump,republican,5161,TX
8187,48389.0,2016,Texas,TX,Reeves,1659.0,Hillary Clinton,democrat,3184,TX
8191,48391.0,2016,Texas,TX,Refugio,1830.0,Donald Trump,republican,2948,TX
8194,48393.0,2016,Texas,TX,Roberts,524.0,Donald Trump,republican,554,TX
8197,48395.0,2016,Texas,TX,Robertson,4668.0,Donald Trump,republican,7035,TX
8200,48397.0,2016,Texas,TX,Rockwall,28451.0,Donald Trump,republican,39948,TX
8203,48399.0,2016,Texas,TX,Runnels,3250.0,Donald Trump,republican,3782,TX
8206,48401.0,2016,Texas,TX,Rusk,14675.0,Donald Trump,republican,18994,TX
8209,48403.0,2016,Texas,TX,Sabine,3998.0,Donald Trump,republican,4651,TX
8212,48405.0,2016,Texas,TX,San Augustine,2622.0,Donald Trump,republican,3569,TX
8215,48407.0,2016,Texas,TX,San Jacinto,8059.0,Donald Trump,republican,10343,TX
8218,48409.0,2016,Texas,TX,San Patricio,13030.0,Donald Trump,republican,21656,TX
8221,48411.0,2016,Texas,TX,San Saba,2025.0,Donald Trump,republican,2357,TX
8224,48413.0,2016,Texas,TX,Schleicher,821.0,Donald Trump,republican,1059,TX
8227,48415.0,2016,Texas,TX,Scurry,4410.0,Donald Trump,republican,5289,TX
8230,48417.0,2016,Texas,TX,Shackelford,1378.0,Donald Trump,republican,1504,TX
8233,48419.0,2016,Texas,TX,Shelby,7179.0,Donald Trump,republican,9086,TX
8236,48421.0,2016,Texas,TX,Sherman,807.0,Donald Trump,republican,935,TX
8239,48423.0,2016,Texas,TX,Smith,58930.0,Donald Trump,republican,84768,TX
8242,48425.0,2016,Texas,TX,Somervell,3206.0,Donald Trump,republican,3897,TX
8244,48427.0,2016,Texas,TX,Starr,9289.0,Hillary Clinton,democrat,11740,TX
8248,48429.0,2016,Texas,TX,Stephens,3034.0,Donald Trump,republican,3461,TX
8251,48431.0,2016,Texas,TX,Sterling,549.0,Donald Trump,republican,633,TX
8254,48433.0,2016,Texas,TX,Stonewall,555.0,Donald Trump,republican,701,TX
8257,48435.0,2016,Texas,TX,Sutton,1075.0,Donald Trump,republican,1416,TX
8260,48437.0,2016,Texas,TX,Swisher,1671.0,Donald Trump,republican,2204,TX
8263,48439.0,2016,Texas,TX,Tarrant,345921.0,Donald Trump,republican,668514,TX
8266,48441.0,2016,Texas,TX,Taylor,33250.0,Donald Trump,republican,45759,TX
8269,48443.0,2016,Texas,TX,Terrell,288.0,Donald Trump,republican,438,TX
8272,48445.0,2016,Texas,TX,Terry,2459.0,Donald Trump,republican,3355,TX
8275,48447.0,2016,Texas,TX,Throckmorton,715.0,Donald Trump,republican,808,TX
8278,48449.0,2016,Texas,TX,Titus,6511.0,Donald Trump,republican,9419,TX
8281,48451.0,2016,Texas,TX,Tom Green,27494.0,Donald Trump,republican,38479,TX
8283,48453.0,2016,Texas,TX,Travis,308260.0,Hillary Clinton,democrat,468720,TX
8287,48455.0,2016,Texas,TX,Trinity,4737.0,Donald Trump,republican,5985,TX
8290,48457.0,2016,Texas,TX,Tyler,6624.0,Donald Trump,republican,8016,TX
8293,48459.0,2016,Texas,TX,Upshur,13209.0,Donald Trump,republican,16013,TX
8296,48461.0,2016,Texas,TX,Upton,1007.0,Donald Trump,republican,1347,TX
8299,48463.0,2016,Texas,TX,Uvalde,4835.0,Donald Trump,republican,8964,TX
8301,48465.0,2016,Texas,TX,Val Verde,6964.0,Hillary Clinton,democrat,13617,TX
8305,48467.0,2016,Texas,TX,Van Zandt,18473.0,Donald Trump,republican,21890,TX
8308,48469.0,2016,Texas,TX,Victoria,21275.0,Donald Trump,republican,31123,TX
8311,48471.0,2016,Texas,TX,Walker,12884.0,Donald Trump,republican,19796,TX
8314,48473.0,2016,Texas,TX,Waller,10531.0,Donald Trump,republican,16784,TX
8317,48475.0,2016,Texas,TX,Ward,2547.0,Donald Trump,republican,3445,TX
8320,48477.0,2016,Texas,TX,Washington,10945.0,Donald Trump,republican,14828,TX
8322,48479.0,2016,Texas,TX,Webb,42307.0,Hillary Clinton,democrat,56905,TX
8326,48481.0,2016,Texas,TX,Wharton,10149.0,Donald Trump,republican,14732,TX
8329,48483.0,2016,Texas,TX,Wheeler,2087.0,Donald Trump,republican,2306,TX
8332,48485.0,2016,Texas,TX,Wichita,27631.0,Donald Trump,republican,38119,TX
8335,48487.0,2016,Texas,TX,Wilbarger,3166.0,Donald Trump,republican,4105,TX
8337,48489.0,2016,Texas,TX,Willacy,3422.0,Hillary Clinton,democrat,5095,TX
8341,48491.0,2016,Texas,TX,Williamson,104175.0,Donald Trump,republican,203081,TX
8344,48493.0,2016,Texas,TX,Wilson,13998.0,Donald Trump,republican,19432,TX
8347,48495.0,2016,Texas,TX,Winkler,1403.0,Donald Trump,republican,1876,TX
8350,48497.0,2016,Texas,TX,Wise,20670.0,Donald Trump,republican,24776,TX
8353,48499.0,2016,Texas,TX,Wood,15700.0,Donald Trump,republican,18727,TX
8356,48501.0,2016,Texas,TX,Yoakum,1797.0,Donald Trump,republican,2303,TX
8359,48503.0,2016,Texas,TX,Young,6601.0,Donald Trump,republican,7707,TX
8361,48505.0,2016,Texas,TX,Zapata,2063.0,Hillary Clinton,democrat,3142,TX
8364,48507.0,2016,Texas,TX,Zavala,2636.0,Hillary Clinton,democrat,3396,TX
8368,49001.0,2016,Utah,UT,Beaver,1838.0,Donald Trump,republican,2491,UT
8371,49003.0,2016,Utah,UT,Box Elder,12230.0,Donald Trump,republican,19735,UT
8374,49005.0,2016,Utah,UT,Cache,21139.0,Donald Trump,republican,46157,UT
8377,49007.0,2016,Utah,UT,Carbon,5275.0,Donald Trump,republican,7952,UT
8380,49009.0,2016,Utah,UT,Daggett,331.0,Donald Trump,republican,474,UT
8383,49011.0,2016,Utah,UT,Davis,62219.0,Donald Trump,republican,138411,UT
8386,49013.0,2016,Utah,UT,Duchesne,5508.0,Donald Trump,republican,6942,UT
8389,49015.0,2016,Utah,UT,Emery,3425.0,Donald Trump,republican,4289,UT
8392,49017.0,2016,Utah,UT,Garfield,1606.0,Donald Trump,republican,2344,UT
8395,49019.0,2016,Utah,UT,Grand,1975.0,Donald Trump,republican,4533,UT
8398,49021.0,2016,Utah,UT,Iron,11561.0,Donald Trump,republican,17654,UT
8401,49023.0,2016,Utah,UT,Juab,2827.0,Donald Trump,republican,4177,UT
8404,49025.0,2016,Utah,UT,Kane,2265.0,Donald Trump,republican,3505,UT
8407,49027.0,2016,Utah,UT,Millard,3860.0,Donald Trump,republican,5242,UT
8410,49029.0,2016,Utah,UT,Morgan,3188.0,Donald Trump,republican,5192,UT
8413,49031.0,2016,Utah,UT,Piute,626.0,Donald Trump,republican,729,UT
8416,49033.0,2016,Utah,UT,Rich,797.0,Donald Trump,republican,1109,UT
8418,49035.0,2016,Utah,UT,Salt Lake,175863.0,Hillary Clinton,democrat,418868,UT
8422,49037.0,2016,Utah,UT,San Juan,2645.0,Donald Trump,republican,5447,UT
8425,49039.0,2016,Utah,UT,Sanpete,6673.0,Donald Trump,republican,10164,UT
8428,49041.0,2016,Utah,UT,Sevier,6740.0,Donald Trump,republican,8654,UT
8430,49043.0,2016,Utah,UT,Summit,10503.0,Hillary Clinton,democrat,20641,UT
8434,49045.0,2016,Utah,UT,Tooele,11169.0,Donald Trump,republican,21829,UT
8437,49047.0,2016,Utah,UT,Uintah,9810.0,Donald Trump,republican,12797,UT
8440,49049.0,2016,Utah,UT,Utah,102182.0,Donald Trump,republican,201551,UT
8443,49051.0,2016,Utah,UT,Wasatch,6115.0,Donald Trump,republican,12120,UT
8446,49053.0,2016,Utah,UT,Washington,42650.0,Donald Trump,republican,61963,UT
8449,49055.0,2016,Utah,UT,Wayne,966.0,Donald Trump,republican,1421,UT
8452,49057.0,2016,Utah,UT,Weber,40235.0,Donald Trump,republican,85039,UT
8454,50001.0,2016,Vermont,VT,Addison,11219.0,Hillary Clinton,democrat,19031,VT
8457,50003.0,2016,Vermont,VT,Bennington,9539.0,Hillary Clinton,democrat,17381,VT
8460,50005.0,2016,Vermont,VT,Caledonia,6445.0,Hillary Clinton,democrat,14075,VT
8463,50007.0,2016,Vermont,VT,Chittenden,54814.0,Hillary Clinton,democrat,83418,VT
8467,50009.0,2016,Vermont,VT,Essex,1506.0,Donald Trump,republican,2925,VT
8469,50011.0,2016,Vermont,VT,Franklin,9351.0,Hillary Clinton,democrat,21411,VT
8472,50013.0,2016,Vermont,VT,Grand Isle,2094.0,Hillary Clinton,democrat,4110,VT
8475,50015.0,2016,Vermont,VT,Lamoille,7241.0,Hillary Clinton,democrat,12762,VT
8478,50017.0,2016,Vermont,VT,Orange,7541.0,Hillary Clinton,democrat,14649,VT
8481,50019.0,2016,Vermont,VT,Orleans,5185.0,Hillary Clinton,democrat,12047,VT
8484,50021.0,2016,Vermont,VT,Rutland,13635.0,Hillary Clinton,democrat,29619,VT
8487,50023.0,2016,Vermont,VT,Washington,18594.0,Hillary Clinton,democrat,31086,VT
8490,50025.0,2016,Vermont,VT,Windham,14340.0,Hillary Clinton,democrat,22635,VT
