,FIPS,year,state,state_po,county,candidatevotes,candidate,party,totalvotes,state_po
966,9005.0,2008,Connecticut,CT,Litchfield,51037.0,Barack Obama,democrat,98870,CT
969,9007.0,2008,Connecticut,CT,Middlesex,52966.0,Barack Obama,democrat,87155,CT
972,9009.0,2008,Connecticut,CT,New Haven,232820.0,Barack Obama,democrat,381739,CT
975,9011.0,2008,Connecticut,CT,New London,74745.0,Barack Obama,democrat,124765,CT
978,9013.0,2008,Connecticut,CT,Tolland,44969.0,Barack Obama,democrat,75406,CT
981,9015.0,2008,Connecticut,CT,Windham,34133.0,Barack Obama,democrat,56269,CT
984,10001.0,2008,Delaware,DE,Kent,36392.0,Barack Obama,democrat,66925,DE
987,10003.0,2008,Delaware,DE,New Castle,178768.0,Barack Obama,democrat,256417,DE
991,10005.0,2008,Delaware,DE,Sussex,47939.0,John McCain,republican,89070,DE
993,11001.0,2008,District of Columbia,DC,District of Columbia,245800.0,Barack Obama,democrat,265853,DC
996,12001.0,2008,Florida,FL,Alachua,75565.0,Barack Obama,democrat,125519,FL
1000,12003.0,2008,Florida,FL,Baker,8672.0,John McCain,republican,11059,FL
1003,12005.0,2008,Florida,FL,Bay,56683.0,John McCain,republican,81127,FL
1006,12007.0,2008,Florida,FL,Bradford,8136.0,John McCain,republican,11676,FL
1009,12009.0,2008,Florida,FL,Brevard,157589.0,John McCain,republican,287859,FL
1011,12011.0,2008,Florida,FL,Broward,492640.0,Barack Obama,democrat,733899,FL
1015,12013.0,2008,Florida,FL,Calhoun,4345.0,John McCain,republican,6244,FL
1018,12015.0,2008,Florida,FL,Charlotte,45205.0,John McCain,republican,85158,FL
1021,12017.0,2008,Florida,FL,Citrus,43706.0,John McCain,republican,76158,FL
1024,12019.0,2008,Florida,FL,Clay,67203.0,John McCain,republican,94577,FL
1027,12021.0,2008,Florida,FL,Collier,86379.0,John McCain,republican,141988,FL
1030,12023.0,2008,Florida,FL,Columbia,18670.0,John McCain,republican,28128,FL
1033,12027.0,2008,Florida,FL,Desoto,5632.0,John McCain,republican,10131,FL
1036,12029.0,2008,Florida,FL,Dixie,5194.0,John McCain,republican,7264,FL
1039,12031.0,2008,Florida,FL,Duval,210537.0,John McCain,republican,415761,FL
1042,12033.0,2008,Florida,FL,Escambia,91411.0,John McCain,republican,154447,FL
1044,12035.0,2008,Florida,FL,Flagler,24726.0,Barack Obama,democrat,49031,FL
1048,12037.0,2008,Florida,FL,Franklin,3818.0,John McCain,republican,6029,FL
1050,12039.0,2008,Florida,FL,Gadsden,15582.0,Barack Obama,democrat,22510,FL
1054,12041.0,2008,Florida,FL,Gilchrist,5656.0,John McCain,republican,7819,FL
1057,12043.0,2008,Florida,FL,Glades,2533.0,John McCain,republican,4261,FL
1060,12045.0,2008,Florida,FL,Gulf,4980.0,John McCain,republican,7205,FL
1063,12047.0,2008,Florida,FL,Hamilton,3179.0,John McCain,republican,5587,FL
1066,12049.0,2008,Florida,FL,Hardee,4763.0,John McCain,republican,7412,FL
1069,12051.0,2008,Florida,FL,Hendry,5780.0,John McCain,republican,10879,FL
1072,12053.0,2008,Florida,FL,Hernando,45021.0,John McCain,republican,87901,FL
1075,12055.0,2008,Florida,FL,Highlands,26221.0,John McCain,republican,44783,FL
1077,12057.0,2008,Florida,FL,Hillsborough,272963.0,Barack Obama,democrat,513312,FL
1081,12059.0,2008,Florida,FL,Holmes,7033.0,John McCain,republican,8589,FL
1084,12061.0,2008,Florida,FL,Indian River,40176.0,John McCain,republican,70591,FL
1087,12063.0,2008,Florida,FL,Jackson,13717.0,John McCain,republican,21565,FL
1089,12065.0,2008,Florida,FL,Jefferson,4088.0,Barack Obama,democrat,7957,FL
1093,12067.0,2008,Florida,FL,Lafayette,2679.0,John McCain,republican,3359,FL
1096,12069.0,2008,Florida,FL,Lake,82802.0,John McCain,republican,146926,FL
1099,12071.0,2008,Florida,FL,Lee,147608.0,John McCain,republican,269276,FL
1101,12073.0,2008,Florida,FL,Leon,91747.0,Barack Obama,democrat,148608,FL
1105,12075.0,2008,Florida,FL,Levy,11754.0,John McCain,republican,18725,FL
1108,12077.0,2008,Florida,FL,Liberty,2339.0,John McCain,republican,3278,FL
1111,12079.0,2008,Florida,FL,Madison,4544.0,John McCain,republican,8907,FL
1114,12081.0,2008,Florida,FL,Manatee,80721.0,John McCain,republican,151994,FL
1117,12083.0,2008,Florida,FL,Marion,89628.0,John McCain,republican,162022,FL
1120,12085.0,2008,Florida,FL,Martin,44143.0,John McCain,republican,78294,FL
1122,12086.0,2008,Florida,FL,Miami-Dade,499831.0,Barack Obama,democrat,863486,FL
1125,12087.0,2008,Florida,FL,Monroe,20907.0,Barack Obama,democrat,40272,FL
1129,12089.0,2008,Florida,FL,Nassau,27403.0,John McCain,republican,38304,FL
1132,12091.0,2008,Florida,FL,Okaloosa,68789.0,John McCain,republican,95529,FL
1135,12093.0,2008,Florida,FL,Okeechobee,7561.0,John McCain,republican,12786,FL
1137,12095.0,2008,Florida,FL,Orange,273009.0,Barack Obama,democrat,462711,FL
1140,12097.0,2008,Florida,FL,Osceola,59962.0,Barack Obama,democrat,100670,FL
1143,12099.0,2008,Florida,FL,Palm Beach,361271.0,Barack Obama,democrat,590500,FL
1147,12101.0,2008,Florida,FL,Pasco,110104.0,John McCain,republican,214866,FL
1149,12103.0,2008,Florida,FL,Pinellas,248299.0,Barack Obama,democrat,463282,FL
1153,12105.0,2008,Florida,FL,Polk,128878.0,John McCain,republican,244833,FL
1156,12107.0,2008,Florida,FL,Putnam,19637.0,John McCain,republican,33171,FL
1159,12109.0,2008,Florida,FL,St. Johns,69222.0,John McCain,republican,105844,FL
1161,12111.0,2008,Florida,FL,St. Lucie,67125.0,Barack Obama,democrat,120579,FL
1165,12113.0,2008,Florida,FL,Santa Rosa,55972.0,John McCain,republican,76185,FL
1168,12115.0,2008,Florida,FL,Sarasota,102897.0,John McCain,republican,207353,FL
1171,12117.0,2008,Florida,FL,Seminole,105070.0,John McCain,republican,205895,FL
1174,12119.0,2008,Florida,FL,Sumter,30866.0,John McCain,republican,48868,FL
1177,12121.0,2008,Florida,FL,Suwannee,12534.0,John McCain,republican,17662,FL
1180,12123.0,2008,Florida,FL,Taylor,6457.0,John McCain,republican,9366,FL
1183,12125.0,2008,Florida,FL,Union,3933.0,John McCain,republican,5285,FL
1185,12127.0,2008,Florida,FL,Volusia,127795.0,Barack Obama,democrat,243824,FL
1189,12129.0,2008,Florida,FL,Wakulla,8877.0,John McCain,republican,14376,FL
1192,12131.0,2008,Florida,FL,Walton,19561.0,John McCain,republican,27046,FL
1195,12133.0,2008,Florida,FL,Washington,8178.0,John McCain,republican,11131,FL
1198,13001.0,2008,Georgia,GA,Appling,5085.0,John McCain,republican,6996,GA
1201,13003.0,2008,Georgia,GA,Atkinson,1941.0,John McCain,republican,2904,GA
1204,13005.0,2008,Georgia,GA,Bacon,3089.0,John McCain,republican,3938,GA
1206,13007.0,2008,Georgia,GA,Baker,846.0,Barack Obama,democrat,1687,GA
1209,13009.0,2008,Georgia,GA,Baldwin,8587.0,Barack Obama,democrat,16537,GA
1213,13011.0,2008,Georgia,GA,Banks,5120.0,John McCain,republican,6241,GA
1216,13013.0,2008,Georgia,GA,Barrow,17625.0,John McCain,republican,24582,GA
1219,13015.0,2008,Georgia,GA,Bartow,25976.0,John McCain,republican,36093,GA
1222,13017.0,2008,Georgia,GA,Ben Hill,3417.0,John McCain,republican,6036,GA
1225,13019.0,2008,Georgia,GA,Berrien,4901.0,John McCain,republican,6449,GA
1227,13021.0,2008,Georgia,GA,Bibb,38987.0,Barack Obama,democrat,66368,GA
1231,13023.0,2008,Georgia,GA,Bleckley,3657.0,John McCain,republican,5071,GA
1234,13025.0,2008,Georgia,GA,Brantley,5080.0,John McCain,republican,6277,GA
1237,13027.0,2008,Georgia,GA,Brooks,3507.0,John McCain,republican,6201,GA
1240,13029.0,2008,Georgia,GA,Bryan,9112.0,John McCain,republican,12845,GA
1243,13031.0,2008,Georgia,GA,Bulloch,14174.0,John McCain,republican,23920,GA
1245,13033.0,2008,Georgia,GA,Burke,5233.0,Barack Obama,democrat,9626,GA
1249,13035.0,2008,Georgia,GA,Butts,5947.0,John McCain,republican,9091,GA
1251,13037.0,2008,Georgia,GA,Calhoun,1342.0,Barack Obama,democrat,2211,GA
1255,13039.0,2008,Georgia,GA,Camden,10502.0,John McCain,republican,17084,GA
1258,13043.0,2008,Georgia,GA,Candler,2286.0,John McCain,republican,3518,GA
1261,13045.0,2008,Georgia,GA,Carroll,28661.0,John McCain,republican,43498,GA
1264,13047.0,2008,Georgia,GA,Catoosa,18218.0,John McCain,republican,24496,GA
1267,13049.0,2008,Georgia,GA,Charlton,2466.0,John McCain,republican,3685,GA
1269,13051.0,2008,Georgia,GA,Chatham,62755.0,Barack Obama,democrat,110238,GA
1272,13053.0,2008,Georgia,GA,Chattahoochee,830.0,Barack Obama,democrat,1653,GA
1276,13055.0,2008,Georgia,GA,Chattooga,5572.0,John McCain,republican,8307,GA
1279,13057.0,2008,Georgia,GA,Cherokee,70279.0,John McCain,republican,93772,GA
1281,13059.0,2008,Georgia,GA,Clarke,29591.0,Barack Obama,democrat,45510,GA
1284,13061.0,2008,Georgia,GA,Clay,879.0,Barack Obama,democrat,1440,GA
1287,13063.0,2008,Georgia,GA,Clayton,82527.0,Barack Obama,democrat,99438,GA
1291,13065.0,2008,Georgia,GA,Clinch,1678.0,John McCain,republican,2696,GA
1294,13067.0,2008,Georgia,GA,Cobb,170957.0,John McCain,republican,315444,GA
1297,13069.0,2008,Georgia,GA,Coffee,8872.0,John McCain,republican,13747,GA
1300,13071.0,2008,Georgia,GA,Colquitt,9185.0,John McCain,republican,13435,GA
1303,13073.0,2008,Georgia,GA,Columbia,39322.0,John McCain,republican,55351,GA
1306,13075.0,2008,Georgia,GA,Cook,3782.0,John McCain,republican,5903,GA
1309,13077.0,2008,Georgia,GA,Coweta,37571.0,John McCain,republican,53549,GA
1312,13079.0,2008,Georgia,GA,Crawford,3358.0,John McCain,republican,5240,GA
1315,13081.0,2008,Georgia,GA,Crisp,4424.0,John McCain,republican,7550,GA
1318,13083.0,2008,Georgia,GA,Dade,4703.0,John McCain,republican,6408,GA
1321,13085.0,2008,Georgia,GA,Dawson,8242.0,John McCain,republican,9974,GA
1324,13087.0,2008,Georgia,GA,Decatur,5890.0,John McCain,republican,10374,GA
1326,13089.0,2008,Georgia,GA,DeKalb,254594.0,Barack Obama,democrat,322301,GA
1330,13091.0,2008,Georgia,GA,Dodge,5543.0,John McCain,republican,8212,GA
1332,13093.0,2008,Georgia,GA,Dooly,2138.0,Barack Obama,democrat,4160,GA
1335,13095.0,2008,Georgia,GA,Dougherty,26135.0,Barack Obama,democrat,38846,GA
1338,13097.0,2008,Georgia,GA,Douglas,27825.0,Barack Obama,democrat,55083,GA
1342,13099.0,2008,Georgia,GA,Early,2711.0,John McCain,republican,5335,GA
1345,13101.0,2008,Georgia,GA,Echols,981.0,John McCain,republican,1187,GA
1348,13103.0,2008,Georgia,GA,Effingham,15230.0,John McCain,republican,20316,GA
1351,13105.0,2008,Georgia,GA,Elbert,4868.0,John McCain,republican,8317,GA
1354,13107.0,2008,Georgia,GA,Emanuel,5110.0,John McCain,republican,8242,GA
1357,13109.0,2008,Georgia,GA,Evans,2462.0,John McCain,republican,3855,GA
1360,13111.0,2008,Georgia,GA,Fannin,7807.0,John McCain,republican,10584,GA
1363,13113.0,2008,Georgia,GA,Fayette,38501.0,John McCain,republican,59321,GA
1366,13115.0,2008,Georgia,GA,Floyd,23132.0,John McCain,republican,34213,GA
1369,13117.0,2008,Georgia,GA,Forsyth,59166.0,John McCain,republican,75376,GA
1372,13119.0,2008,Georgia,GA,Franklin,6069.0,John McCain,republican,8073,GA
1374,13121.0,2008,Georgia,GA,Fulton,272000.0,Barack Obama,democrat,405628,GA
1378,13123.0,2008,Georgia,GA,Gilmer,8408.0,John McCain,republican,11149,GA
1381,13125.0,2008,Georgia,GA,Glascock,1202.0,John McCain,republican,1428,GA
1384,13127.0,2008,Georgia,GA,Glynn,20479.0,John McCain,republican,33341,GA
1387,13129.0,2008,Georgia,GA,Gordon,13113.0,John McCain,republican,17607,GA
1390,13131.0,2008,Georgia,GA,Grady,5775.0,John McCain,republican,9365,GA
1393,13133.0,2008,Georgia,GA,Greene,4532.0,John McCain,republican,7919,GA
1396,13135.0,2008,Georgia,GA,Gwinnett,158746.0,John McCain,republican,290147,GA
1399,13137.0,2008,Georgia,GA,Habersham,11766.0,John McCain,republican,14808,GA
1402,13139.0,2008,Georgia,GA,Hall,44962.0,John McCain,republican,59928,GA
1404,13141.0,2008,Georgia,GA,Hancock,3535.0,Barack Obama,democrat,4344,GA
1408,13143.0,2008,Georgia,GA,Haralson,8658.0,John McCain,republican,11097,GA
1411,13145.0,2008,Georgia,GA,Harris,10648.0,John McCain,republican,14908,GA
1414,13147.0,2008,Georgia,GA,Hart,6537.0,John McCain,republican,10002,GA
1417,13149.0,2008,Georgia,GA,Heard,3133.0,John McCain,republican,4225,GA
1420,13151.0,2008,Georgia,GA,Henry,47115.0,John McCain,republican,88229,GA
1423,13153.0,2008,Georgia,GA,Houston,33392.0,John McCain,republican,55931,GA
1426,13155.0,2008,Georgia,GA,Irwin,2605.0,John McCain,republican,3828,GA
1429,13157.0,2008,Georgia,GA,Jackson,17776.0,John McCain,republican,22960,GA
1432,13159.0,2008,Georgia,GA,Jasper,3916.0,John McCain,republican,5904,GA
1435,13161.0,2008,Georgia,GA,Jeff Davis,3867.0,John McCain,republican,5278,GA
1437,13163.0,2008,Georgia,GA,Jefferson,4149.0,Barack Obama,democrat,7234,GA
1441,13165.0,2008,Georgia,GA,Jenkins,1936.0,John McCain,republican,3440,GA
1444,13167.0,2008,Georgia,GA,Johnson,2426.0,John McCain,republican,3647,GA
1447,13169.0,2008,Georgia,GA,Jones,7782.0,John McCain,republican,12438,GA
1450,13171.0,2008,Georgia,GA,Lamar,4873.0,John McCain,republican,7688,GA
1453,13173.0,2008,Georgia,GA,Lanier,1787.0,John McCain,republican,2873,GA
1456,13175.0,2008,Georgia,GA,Laurens,12052.0,John McCain,republican,19937,GA
1459,13177.0,2008,Georgia,GA,Lee,9925.0,John McCain,republican,13087,GA
1461,13179.0,2008,Georgia,GA,Liberty,10474.0,Barack Obama,democrat,16376,GA
1465,13181.0,2008,Georgia,GA,Lincoln,2731.0,John McCain,republican,4416,GA
1468,13183.0,2008,Georgia,GA,Long,2119.0,John McCain,republican,3450,GA
1471,13185.0,2008,Georgia,GA,Lowndes,21296.0,John McCain,republican,39240,GA
1474,13187.0,2008,Georgia,GA,Lumpkin,8326.0,John McCain,republican,11075,GA
1477,13189.0,2008,Georgia,GA,McDuffie,5400.0,John McCain,republican,9544,GA
1480,13191.0,2008,Georgia,GA,McIntosh,3282.0,John McCain,republican,6236,GA
1482,13193.0,2008,Georgia,GA,Macon,3251.0,Barack Obama,democrat,4984,GA
1486,13195.0,2008,Georgia,GA,Madison,8226.0,John McCain,republican,11365,GA
1489,13197.0,2008,Georgia,GA,Marion,1772.0,John McCain,republican,3188,GA
1492,13199.0,2008,Georgia,GA,Meriwether,4982.0,John McCain,republican,9504,GA
1495,13201.0,2008,Georgia,GA,Miller,1899.0,John McCain,republican,2738,GA
1498,13205.0,2008,Georgia,GA,Mitchell,4201.0,John McCain,republican,8120,GA
1501,13207.0,2008,Georgia,GA,Monroe,7933.0,John McCain,republican,12131,GA
1504,13209.0,2008,Georgia,GA,Montgomery,2521.0,John McCain,republican,3590,GA
1507,13211.0,2008,Georgia,GA,Morgan,5987.0,John McCain,republican,9151,GA
1510,13213.0,2008,Georgia,GA,Murray,8180.0,John McCain,republican,11382,GA
1512,13215.0,2008,Georgia,GA,Muscogee,44158.0,Barack Obama,democrat,74065,GA
1515,13217.0,2008,Georgia,GA,Newton,20827.0,Barack Obama,democrat,41435,GA
1519,13219.0,2008,Georgia,GA,Oconee,12120.0,John McCain,republican,17132,GA
1522,13221.0,2008,Georgia,GA,Oglethorpe,4144.0,John McCain,republican,6447,GA
1525,13223.0,2008,Georgia,GA,Paulding,39192.0,John McCain,republican,56985,GA
1527,13225.0,2008,Georgia,GA,Peach,5927.0,Barack Obama,democrat,11165,GA
1531,13227.0,2008,Georgia,GA,Pickens,10004.0,John McCain,republican,12786,GA
1534,13229.0,2008,Georgia,GA,Pierce,5500.0,John McCain,republican,6791,GA
1537,13231.0,2008,Georgia,GA,Pike,6547.0,John McCain,republican,8203,GA
1540,13233.0,2008,Georgia,GA,Polk,9850.0,John McCain,republican,14113,GA
1543,13235.0,2008,Georgia,GA,Pulaski,2553.0,John McCain,republican,3953,GA
1546,13237.0,2008,Georgia,GA,Putnam,5966.0,John McCain,republican,9132,GA
1548,13239.0,2008,Georgia,GA,Quitman,597.0,Barack Obama,democrat,1114,GA
1552,13241.0,2008,Georgia,GA,Rabun,5487.0,John McCain,republican,7599,GA
1554,13243.0,2008,Georgia,GA,Randolph,1833.0,Barack Obama,democrat,3215,GA
1557,13245.0,2008,Georgia,GA,Richmond,52100.0,Barack Obama,democrat,79333,GA
1560,13247.0,2008,Georgia,GA,Rockdale,20526.0,Barack Obama,democrat,37706,GA
1564,13249.0,2008,Georgia,GA,Schley,1252.0,John McCain,republican,1738,GA
1567,13251.0,2008,Georgia,GA,Screven,3423.0,John McCain,republican,6481,GA
1570,13253.0,2008,Georgia,GA,Seminole,2315.0,John McCain,republican,3996,GA
1573,13255.0,2008,Georgia,GA,Spalding,14885.0,John McCain,republican,25255,GA
1576,13257.0,2008,Georgia,GA,Stephens,7689.0,John McCain,republican,10517,GA
1578,13259.0,2008,Georgia,GA,Stewart,1305.0,Barack Obama,democrat,2105,GA
1581,13261.0,2008,Georgia,GA,Sumter,6454.0,Barack Obama,democrat,12235,GA
1584,13263.0,2008,Georgia,GA,Talbot,2369.0,Barack Obama,democrat,3700,GA
1587,13265.0,2008,Georgia,GA,Taliaferro,643.0,Barack Obama,democrat,990,GA
1591,13267.0,2008,Georgia,GA,Tattnall,4730.0,John McCain,republican,6714,GA
1594,13269.0,2008,Georgia,GA,Taylor,2021.0,John McCain,republican,3583,GA
1597,13271.0,2008,Georgia,GA,Telfair,2486.0,John McCain,republican,4374,GA
1599,13273.0,2008,Georgia,GA,Terrell,2501.0,Barack Obama,democrat,4416,GA
1603,13275.0,2008,Georgia,GA,Thomas,10642.0,John McCain,republican,18459,GA
1606,13277.0,2008,Georgia,GA,Tift,9431.0,John McCain,republican,14257,GA
1609,13279.0,2008,Georgia,GA,Toombs,6658.0,John McCain,republican,9688,GA
1612,13281.0,2008,Georgia,GA,Towns,4292.0,John McCain,republican,5739,GA
1615,13283.0,2008,Georgia,GA,Treutlen,1826.0,John McCain,republican,2954,GA
1618,13285.0,2008,Georgia,GA,Troup,15391.0,John McCain,republican,26028,GA
1621,13287.0,2008,Georgia,GA,Turner,2096.0,John McCain,republican,3553,GA
1623,13289.0,2008,Georgia,GA,Twiggs,2402.0,Barack Obama,democrat,4519,GA
1627,13291.0,2008,Georgia,GA,Union,8013.0,John McCain,republican,10634,GA
1630,13293.0,2008,Georgia,GA,Upson,7291.0,John McCain,republican,11421,GA
1633,13295.0,2008,Georgia,GA,Walker,17110.0,John McCain,republican,23542,GA
1636,13297.0,2008,Georgia,GA,Walton,27253.0,John McCain,republican,36026,GA
1639,13299.0,2008,Georgia,GA,Ware,8311.0,John McCain,republican,12416,GA
1641,13301.0,2008,Georgia,GA,Warren,1554.0,Barack Obama,democrat,2660,GA
1644,13303.0,2008,Georgia,GA,Washington,4607.0,Barack Obama,democrat,8863,GA
1648,13305.0,2008,Georgia,GA,Wayne,7601.0,John McCain,republican,10560,GA
1651,13307.0,2008,Georgia,GA,Webster,588.0,John McCain,republican,1111,GA
1654,13309.0,2008,Georgia,GA,Wheeler,1408.0,John McCain,republican,2210,GA
1657,13311.0,2008,Georgia,GA,White,8467.0,John McCain,republican,10761,GA
1660,13313.0,2008,Georgia,GA,Whitfield,19230.0,John McCain,republican,27677,GA
1663,13315.0,2008,Georgia,GA,Wilcox,2159.0,John McCain,republican,3163,GA
1666,13317.0,2008,Georgia,GA,Wilkes,2705.0,John McCain,republican,5052,GA
1669,13319.0,2008,Georgia,GA,Wilkinson,2349.0,John McCain,republican,4673,GA
1672,13321.0,2008,Georgia,GA,Worth,5780.0,John McCain,republican,8370,GA
1674,15001.0,2008,Hawaii,HI,Hawaii,50819.0,Barack Obama,democrat,66916,HI
1677,15003.0,2008,Hawaii,HI,Honolulu,214239.0,Barack Obama,democrat,306813,HI
1680,15007.0,2008,Hawaii,HI,Kauai,20416.0,Barack Obama,democrat,27224,HI
1683,15009.0,2008,Hawaii,HI,Maui,39727.0,Barack Obama,democrat,51789,HI
1687,16001.0,2008,Idaho,ID,Ada,93328.0,John McCain,republican,179402,ID
1690,16003.0,2008,Idaho,ID,Adams,1517.0,John McCain,republican,2320,ID
1693,16005.0,2008,Idaho,ID,Bannock,19356.0,John McCain,republican,35105,ID
1696,16007.0,2008,Idaho,ID,Bear Lake,2377.0,John McCain,republican,2943,ID
1699,16009.0,2008,Idaho,ID,Benewah,2646.0,John McCain,republican,4164,ID
1702,16011.0,2008,Idaho,ID,Bingham,12230.0,John McCain,republican,17155,ID
1704,16013.0,2008,Idaho,ID,Blaine,6947.0,Barack Obama,democrat,10571,ID
1708,16015.0,2008,Idaho,ID,Boise,2433.0,John McCain,republican,3773,ID
1711,16017.0,2008,Idaho,ID,Bonner,11145.0,John McCain,republican,19547,ID
1714,16019.0,2008,Idaho,ID,Bonneville,29334.0,John McCain,republican,41703,ID
1717,16021.0,2008,Idaho,ID,Boundary,3078.0,John McCain,republican,4733,ID
1720,16023.0,2008,Idaho,ID,Butte,1056.0,John McCain,republican,1410,ID
1723,16025.0,2008,Idaho,ID,Camas,422.0,John McCain,republican,618,ID
1726,16027.0,2008,Idaho,ID,Canyon,42752.0,John McCain,republican,64246,ID
1729,16029.0,2008,Idaho,ID,Caribou,2656.0,John McCain,republican,3302,ID
1732,16031.0,2008,Idaho,ID,Cassia,6309.0,John McCain,republican,7842,ID
1735,16033.0,2008,Idaho,ID,Clark,305.0,John McCain,republican,375,ID
1738,16035.0,2008,Idaho,ID,Clearwater,2569.0,John McCain,republican,3906,ID
1741,16037.0,2008,Idaho,ID,Custer,1694.0,John McCain,republican,2352,ID
1744,16039.0,2008,Idaho,ID,Elmore,5665.0,John McCain,republican,8436,ID
1747,16041.0,2008,Idaho,ID,Franklin,4246.0,John McCain,republican,5073,ID
1750,16043.0,2008,Idaho,ID,Fremont,4700.0,John McCain,republican,5880,ID
1753,16045.0,2008,Idaho,ID,Gem,5585.0,John McCain,republican,7947,ID
1756,16047.0,2008,Idaho,ID,Gooding,3765.0,John McCain,republican,5391,ID
1759,16049.0,2008,Idaho,ID,Idaho,5895.0,John McCain,republican,8210,ID
1762,16051.0,2008,Idaho,ID,Jefferson,8540.0,John McCain,republican,10441,ID
1765,16053.0,2008,Idaho,ID,Jerome,4897.0,John McCain,republican,6847,ID
1768,16055.0,2008,Idaho,ID,Kootenai,38387.0,John McCain,republican,61932,ID
1770,16057.0,2008,Idaho,ID,Latah,9195.0,Barack Obama,democrat,17714,ID
